"datasetid","siteid","sitename","chroncontrolid","type","age","depth","ageboundolder","ageboundyounger","limityounger","limitolder","name","notes","hasradiocarbon","altitude","longitude","latitude","error"
16113,10500,"Grays Lake",35418,"Radiocarbon",6410,123.5,12000,4980,6060,6760,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('GRAYSGL6',depths.file=TRUE)

Bacon settings: 
0 #d.min
183 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1195,-111.5001,-111.3758,350
16113,10500,"Grays Lake",35419,"Radiocarbon",8950,158,12000,4980,8600,9300,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('GRAYSGL6',depths.file=TRUE)

Bacon settings: 
0 #d.min
183 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1195,-111.5001,-111.3758,350
16113,10500,"Grays Lake",35420,"Radiocarbon",11800,183,12000,4980,11420,12180,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('GRAYSGL6',depths.file=TRUE)

Bacon settings: 
0 #d.min
183 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1195,-111.5001,-111.3758,380
16115,10501,"Los Penasquitos Lagoon",35428,"Radiocarbon",2600,134,3860,-30,2560,2640,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LOSPENAS',depths.file=TRUE)

Bacon settings: 
0 #d.min
247.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,0,-117.26008,-117.24566,40
16115,10501,"Los Penasquitos Lagoon",35429,"Radiocarbon",3790,134,3860,-30,3760,3820,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LOSPENAS',depths.file=TRUE)

Bacon settings: 
0 #d.min
247.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,0,-117.26008,-117.24566,30
16115,10501,"Los Penasquitos Lagoon",35430,"Radiocarbon",2810,172.5,3860,-30,2780,2840,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LOSPENAS',depths.file=TRUE)

Bacon settings: 
0 #d.min
247.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,0,-117.26008,-117.24566,30
16115,10501,"Los Penasquitos Lagoon",35431,"Radiocarbon",3625,245,3860,-30,3435,3815,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LOSPENAS',depths.file=TRUE)

Bacon settings: 
0 #d.min
247.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,0,-117.26008,-117.24566,190
16115,10501,"Los Penasquitos Lagoon",35432,"Radiocarbon",3610,247.5,3860,-30,3575,3645,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('LOSPENAS',depths.file=TRUE)

Bacon settings: 
0 #d.min
247.5 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,0,-117.26008,-117.24566,35
16124,507,"Crawford Lake",35440,"Radiocarbon",2130,94.5,11100,-50,1990,2270,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CRAWFDC',depths.file=TRUE)

Bacon settings: 
0 #d.min
356 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,278,-79.94957,-79.94787,140
16124,507,"Crawford Lake",35441,"Radiocarbon",3540,132.5,11100,-50,3390,3690,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CRAWFDC',depths.file=TRUE)

Bacon settings: 
0 #d.min
356 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,278,-79.94957,-79.94787,150
16124,507,"Crawford Lake",35442,"Radiocarbon",9620,346,11100,-50,9560,9680,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CRAWFDC',depths.file=TRUE)

Bacon settings: 
0 #d.min
356 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,278,-79.94957,-79.94787,60
16124,507,"Crawford Lake",35443,"Radiocarbon",9670,356,11100,-50,9600,9740,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('CRAWFDC',depths.file=TRUE)

Bacon settings: 
0 #d.min
356 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,278,-79.94957,-79.94787,70
16127,10505,"Twiss Marl Pond",35447,"Radiocarbon",7900,180,12780,-50,7830,7970,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,70
16127,10505,"Twiss Marl Pond",35448,"Radiocarbon",8750,395,12780,-50,8550,8950,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,200
16127,10505,"Twiss Marl Pond",35449,"Radiocarbon",9670,407.5,12780,-50,9570,9770,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,100
16127,10505,"Twiss Marl Pond",35450,"Radiocarbon",10920,485,12780,-50,10840,11000,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,80
16127,10505,"Twiss Marl Pond",35451,"Radiocarbon",10550,515,12780,-50,10410,10690,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,140
16127,10505,"Twiss Marl Pond",35452,"Radiocarbon",10250,565,12780,-50,10000,10500,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,250
16127,10505,"Twiss Marl Pond",35453,"Radiocarbon",7810,580,12780,-50,7670,7950,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,140
16127,10505,"Twiss Marl Pond",35454,"Radiocarbon",10190,605,12780,-50,10030,10350,"Neeotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('TWISMARL',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
605 #d.max
1 #d.by
1 #depths.file
NA #slump
20 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,256,-79.95654,-79.95448,160
16129,10506,"Lima Bog",77012,"Radiocarbon",3975,440,10110,10,3895,4055,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(LIMABOG, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
1243 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,302,-88.8579,-88.8285,80
16129,10506,"Lima Bog",77013,"Radiocarbon",7090,990,10110,10,7010,7170,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(LIMABOG, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
1243 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,302,-88.8579,-88.8285,80
16129,10506,"Lima Bog",77014,"Radiocarbon",8070,1000,10110,10,7970,8170,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(LIMABOG, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
1243 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,302,-88.8579,-88.8285,100
16129,10506,"Lima Bog",77015,"Radiocarbon",8960,1189,10110,10,8855,9065,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(LIMABOG, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
1243 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,302,-88.8579,-88.8285,105
16129,10506,"Lima Bog",77016,"Radiocarbon",10180,1243,10110,10,10070,10290,"PalEON-STEPPS","Goring, S., Dawson, A., & Williams, J.W. (in prep) Improving age models and uncertainty estimates in macro-scale paleoecological synthesis.

Based on IntCal13 calibration curve.

Bacon command line:
 Bacon(LIMABOG, 
            acc.mean  = 15, 
            acc.shape = 0.9,
            mem.strength = 2,
            mem.mean = 0.5,
            thick = 10,
            ask = FALSE,
            suggest = FALSE,
            depths.file = FALSE, 
            hiatus.shape = 0.1,
            hiatus.mean = 0.01,
            hiatus.depths = NA)

Bacon settings file:
0 #d.min
1243 #d.max
1 #d.by
0 #depths.file
NA #slump
15 #acc.mean
0.9 #acc.shape
0.5 #mem.mean
2 #mem.strength
NA #hiatus.depths
0.01 #hiatus.mean
0.1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob

Thickness of core tops and settlement depths were prescribed by data stewards.

Chronology prepared by Simon Goring and Andria Dawson. Data entered and uploaded by Allison Stegner and Jordan Schutz.",FALSE,302,-88.8579,-88.8285,110
16131,10507,"Mission Cross Bog",35470,"Radiocarbon",990,342.5,8680,-30,890,1090,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,100
16131,10507,"Mission Cross Bog",35471,"Radiocarbon",2470,692.5,8680,-30,2370,2570,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,100
16131,10507,"Mission Cross Bog",35472,"Radiocarbon",3720,1037.5,8680,-30,3600,3840,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,120
16131,10507,"Mission Cross Bog",35473,"Radiocarbon",4260,1389.5,8680,-30,4110,4410,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,150
16131,10507,"Mission Cross Bog",35474,"Radiocarbon",6690,1707.5,8680,-30,6500,6880,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,190
16131,10507,"Mission Cross Bog",35475,"Radiocarbon",7820,1732.5,8680,-30,7760,7980,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,110
16131,10507,"Mission Cross Bog",35476,"Radiocarbon",8140,1765,8680,-30,7980,8300,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('MISSIONX',thick=20,depths.file=TRUE)

Bacon settings: 
0.5 #d.min
1765 #d.max
1 #d.by
1 #depths.file
NA #slump
5 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,2424,-115.4879,-115.4794,160
16133,10508,"Ruby Marsh",35478,"Radiocarbon",510,36,26780,-30,430,590,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('RUBYMRSH',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
540.5 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1818,-115.518,-115.4918,80
16133,10508,"Ruby Marsh",35479,"Radiocarbon",2350,55.5,26780,-30,2000,2700,"Neotoma 1","Age model based on IntCal13 calibration curve.

Bacon command line: Bacon('RUBYMRSH',thick=10,depths.file=TRUE)

Bacon settings: 
0 #d.min
540.5 #d.max
1 #d.by
1 #depths.file
NA #slump
50 #acc.mean
1.5 #acc.shape
0.7 #mem.mean
4 #mem.strength
NA #hiatus.depths
1000 #hiatus.mean
1 #hiatus.shape
0 #BCAD
1 #cc
0 #postbomb
IntCal13 #cc1
Marine13 #cc2
SHCal13 #cc3
ConstCal #cc4
cm #unit
0 #normal
3 #t.a
4 #t.b
0 #d.R
0 #d.STD
0.95 #prob",FALSE,1818,-115.518,-115.4918,350
